# Description : Répartition par année scolaire (depuis 2017) des étudiants ayant bénéficié de la bourse Mermoz pour une mobilité internationale.
# Ce dispositif permet aux étudiants inscrits dans un établissement d'enseignement supérieur en Région Hauts-de-France de :
# - suivre un stage en entreprise ou autre organisme (ONG, association, etc.)
# - suivre à l'étranger un parcours de formation en enseignement supérieur
# - bénéficier d’une expérience dans un laboratoire de recherche à l’étranger (Master 2, doctorat)
# - renforcer ou initier des collaborations entre établissements régionaux et étrangers
# - développer le rayonnement international de la région.
# Plus d'informations : https://guide-aides.hautsdefrance.fr/dispositif997
#
# Thématique(s) : FORMATION
# Mots-Clés : AIDE REGIONALE, ETUDIANT, MOBILITE, INTERNATIONAL, FINANCEMENT, PARTICULIER, MERMOZ, UNIVERSITE, ENSEIGNEMENT SUPERIEUR, REGION32
# Mots-Clés de lieu : HAUTS-DE-FRANCE, SOMME, AISNE, NORD, OISE, PAS DE CALAIS
# Conditions d'utilisation : Utilisation libre sous réserve de mentionner la source (a minima le nom du producteur) et la date de sa dernière mise à jour
# Données ouvertes : oui
# Source : Extrait d'une base régionale à partir des dossiers retenus.
# Champs extraits : année de campagne, commune et établissement d'enseignement, diplôme préparé, type de mobilité, pays de destination, ville d'origine, nombre de semaines financés par l'aide Mermoz.
# Attention : données par année scolaire (septembre à juin)
# Date de création : 2024-04-12
# Date de mise à jour des données : 2024-10-14
# Date de mise à jour de la fiche : 2025-03-04
# Fréquence de mise à jour : Une fois par an
# Langue : Français

Campagne,Civilité,Etablissement d'origine,COD_INSEE_ETS,COMMUNE_ETS,Diplome préparé,Type_mobilité,COD_PAYS,Destination,INSEE Commune ou Code_pays,Adresse_commune,Nb Semaines Financées
MERMOZ23,Monsieur,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,USA,ETATS-UNIS,21278,FONTAINE LES DIJON,4
MERMOZ23,Madame,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,ARE,EMIRATS ARABES UNIS,59410,MONS EN BAROEUL,9
MERMOZ23,Monsieur,UNIVERSITE TECHNOLOGIQUE DE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,SVK,SLOVAQUIE,92075,VANVES,19
MERMOZ23,Madame,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,ESP,ESPAGNE,59477,PROVIN,9
MERMOZ23,Monsieur,INSTITUTION JEAN PAUL II COMPIEGNE ,60159,COMPIEGNE ,BTS,Stage,IRL,"IRLANDE, ou EIRE",60533,RESSONS SUR MATZ,8
MERMOZ23,Madame,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,ARE,EMIRATS ARABES UNIS,62688,RANG DU FLIERS,9
MERMOZ23,Monsieur,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,ESP,ESPAGNE,59592,THUMERIES,9
MERMOZ23,Madame,SKEMA BUSINESS SCHOOL LILLE,59350,LILLE ,Master universitaire/Ecole,Stage,DEU,ALLEMAGNE,14595,ST JEAN DE LIVET,26
MERMOZ23,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,13048,JOUQUES,18
MERMOZ23,Monsieur,UNIVERSITE TECHNOLOGIQUE DE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,KOR,COREE (REPUBLIQUE DE),01376,ST MAURICE DE BEYNOST,14
MERMOZ23,Monsieur,LYCEE FENELON CAMBRAI ,59122,CAMBRAI,BTS,Stage,ESP,ESPAGNE,59161,CREVECOEUR SUR L ESCAUT,9
MERMOZ23,Monsieur,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,DEU,ALLEMAGNE,62291,ELEU DIT LEAUWETTE,9
MERMOZ23,Madame,UNIVERSITÉ CATHOLIQUE DE LILLE (FUPL),59350,LILLE,Licence universitaire/Ecole,Stage,MAR,MAROC,62338,FLEURBAIX,16
MERMOZ23,Monsieur,LYCEE SAINT JUDE ARMENTIERES,59017,ARMENTIERES,BTS,Stage,SVN,SLOVENIE,59317,HOUPLINES,9
MERMOZ23,Monsieur,LYCEE LOUIS BLARINGHEM BETHUNE ,62119,BETHUNE ,BTS,Stage,MLT,MALTE,62376,GONNEHEM,9
MERMOZ23,Monsieur,LYCEE GUY MOLLET ARRAS,62041,ARRAS,BTS,Stage,GBR,ROYAUME-UNI,62041,ARRAS,9
MERMOZ23,Madame,LYCEE JEAN BAPTISTE COROT DOUAI,59178,DOUAI,BTS,Stage,MAR,MAROC,62510,LIEVIN,10
MERMOZ23,Monsieur,UNIVERSITE TECHNOLOGIQUE DE COMPIEGNE,60159,COMPIEGNE ,Master universitaire/Ecole,Séjour d'étude,MEX,MEXIQUE,57373,LACHAMBRE,17
MERMOZ23,Madame,LYCEE EDOUARD GAND AMIENS,80021,AMIENS,BTS,Stage,ESP,ESPAGNE,80021,AMIENS,9
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,MLT,MALTE,62758,ST MARTIN BOULOGNE,8
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,BEL,BELGIQUE,62643,OUTREAU,8
MERMOZ23,Madame,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,ESP,ESPAGNE,59350,LILLE,8
MERMOZ23,Monsieur,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,MAR,MAROC,59544,ST SAULVE,8
MERMOZ23,Monsieur,IRFA APISUP APPRENTIS DU SUPERIEUR AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,IRL,"IRLANDE, ou EIRE",72132,LA FERTE BERNARD,12
MERMOZ23,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,89337,ST BRIS LE VINEUX,8
MERMOZ23,Madame,LYCEE PAUL CLAUDEL LAON,02408,LAON,BTS,Stage,MLT,MALTE,02805,VILLENEUVE ST GERMAIN,9
MERMOZ23,Madame,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,FIN,FINLANDE,59499,REXPOEDE,9
MERMOZ23,Madame,UNIVERSITÉ CATHOLIQUE DE LILLE (FUPL),59350,LILLE,Master universitaire/Ecole,Stage,MEX,MEXIQUE,92025,COLOMBES,17
MERMOZ23,Monsieur,UNIVERSITE DE PICARDIE JULES VERNE (UPJV),80021,AMIENS,BUT,Stage,VNM,VIET NAM,80021,AMIENS,11
MERMOZ23,Monsieur,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,IRL,"IRLANDE, ou EIRE",59606,VALENCIENNES,8
MERMOZ23,Madame,UNIVERSITE TECHNOLOGIQUE DE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,BRA,BRESIL,13056,MARTIGUES,16
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,MAR,MAROC,59178,DOUAI,13
MERMOZ23,Madame,INSTITUT POLYTECHNIQUE LASALLE BEAUVAIS ,60057,BEAUVAIS,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,60057,BEAUVAIS,4
MERMOZ23,Monsieur,LYCEE LOUIS BLARINGHEM BETHUNE ,62119,BETHUNE ,BTS,Stage,ESP,ESPAGNE,62119,BETHUNE,9
MERMOZ23,Monsieur,INSTITUT DE GENECH ,59258,GENECH,BTS,Stage,IRL,"IRLANDE, ou EIRE",59071,BERSEE,3
MERMOZ23,Madame,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,USA,ETATS-UNIS,59606,VALENCIENNES,12
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,ESP,ESPAGNE,62160,BOULOGNE SUR MER,9
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,50099,CARENTAN,21
MERMOZ23,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,BUT,Stage,CAN,CANADA,59508,RONCQ,12
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,NLD,PAYS-BAS,62487,LANDRETHUN LE NORD,9
MERMOZ23,Monsieur,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,NLD,PAYS-BAS,89228,LINDRY,9
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,ARG,ARGENTINE,59350,LILLE,12
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CHE,SUISSE,59009,VILLENEUVE D ASCQ,9
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,MEX,MEXIQUE,59512,ROUBAIX,13
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,22364,TRELIVAN,12
MERMOZ23,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CZE,TCHEQUE (REPUBLIQUE),95637,VAUREAL,14
MERMOZ23,Madame,LYCEE HOTELIER LE TOUQUET ,62826,LE TOUQUET ,BTS,Stage,MAR,MAROC,62861,VIMY,10
MERMOZ23,Madame,LYCEE FELIX FAURE BEAUVAIS,60057,BEAUVAIS,BTS,Stage,MLT,MALTE,60057,BEAUVAIS,9
MERMOZ23,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,ESP,ESPAGNE,18033,BOURGES,12
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,MAR,MAROC,51308,JONCHERY SUR VESLE,20
MERMOZ23,Monsieur,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,MLT,MALTE,02011,AMBLENY,9
MERMOZ23,Monsieur,SCIENCES PO LILLE ,59350,LILLE ,Master universitaire/Ecole,Séjour d'étude,ITA,ITALIE,62397,GUINES,26
MERMOZ23,Madame,SCIENCES PO LILLE ,59350,LILLE ,Master universitaire/Ecole,Séjour d'étude,KOR,COREE (REPUBLIQUE DE),62040,ARQUES,26
MERMOZ23,Madame,LYCEE JESSE DE FOREST AVESNES SUR HELPE,59036,AVESNES SUR HELPE ,BTS,Stage,BGR,BULGARIE,59112,BRUAY SUR L ESCAUT,0
MERMOZ23,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,MEX,MEXIQUE,59599,TOURCOING,13
MERMOZ23,Monsieur,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,ESP,ESPAGNE,59079,BEUVRAGES,8
MERMOZ23,Monsieur,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,ESP,ESPAGNE,59544,ST SAULVE,8
MERMOZ23,Madame,SCIENCES PO LILLE ,59350,LILLE ,Master universitaire/Ecole,Séjour d'étude,USA,ETATS-UNIS,22134,LOUANNEC,26
MERMOZ23,Madame,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,NLD,PAYS-BAS,59360,LOOS,9
MERMOZ23,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,44003,ANCENIS,25
MERMOZ23,Monsieur,UNIVERSITÉ CATHOLIQUE DE LILLE (FUPL),59350,LILLE,Master universitaire/Ecole,Séjour d'étude,COL,COLOMBIE,59009,VILLENEUVE D ASCQ,20
MERMOZ23,Monsieur,ECOLE D INGENIEURS CESI LILLE ARRAS,62041,ARRAS,"Diplôme ingénieur/Ecole 
de commerce",Stage,TZA,TANZANIE,62041,ARRAS,10
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,ESP,ESPAGNE,62193,CALAIS,8
MERMOZ23,Monsieur,SCIENCES PO LILLE ,59350,LILLE ,Master universitaire/Ecole,Stage,GRC,GRECE,62587,MONTIGNY EN GOHELLE,16
MERMOZ23,Monsieur,LYCEE SAINT JUDE ARMENTIERES,59017,ARMENTIERES,BTS,Stage,VNM,VIET NAM,59295,HAZEBROUCK,9
MERMOZ23,Monsieur,LYCEE SAINT JUDE ARMENTIERES,59017,ARMENTIERES,BTS,Stage,NLD,PAYS-BAS,59143,LA CHAPELLE D ARMENTIERES,9
MERMOZ23,Monsieur,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,DNK,DANEMARK,59319,HOYMILLE,8
MERMOZ23,Madame,UNIVERSITÉ CATHOLIQUE DE LILLE (FUPL),59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,NLD,PAYS-BAS,59350,LILLE,12
MERMOZ23,Madame,SCIENCES PO LILLE ,59350,LILLE ,Licence universitaire/Ecole,Séjour d'étude,MEX,MEXIQUE,02656,ROUCY,26
MERMOZ23,Monsieur,LYCEE JEAN BAPTISTE COROT DOUAI,59178,DOUAI,BTS,Stage,MAR,MAROC,62215,CARVIN,10
MERMOZ23,Monsieur,INSTITUT POLYTECHNIQUE LASALLE BEAUVAIS ,60057,BEAUVAIS,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,69259,VENISSIEUX,14
MERMOZ23,Monsieur,INSTITUTION JEAN PAUL II COMPIEGNE ,60159,COMPIEGNE ,BTS,Stage,ESP,ESPAGNE,60013,ANGICOURT,8
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,DZA,ALGERIE,56007,AURAY,22
MERMOZ23,Monsieur,UNIVERSITE TECHNOLOGIQUE DE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,DEU,ALLEMAGNE,60141,CHANTILLY,26
MERMOZ23,Madame,UNIVERSITÉ CATHOLIQUE DE LILLE (FUPL),59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,MAR,MAROC,62810,THELUS,12
MERMOZ23,Madame,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,59388,MARQUILLIES,18
MERMOZ23,Monsieur,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,MLT,MALTE,59044,BAISIEUX,9
MERMOZ23,Madame,LYCEE SAINT JOSEPH SAINT MARTIN ,62160,BOULOGNE SUR MER ,BTS,Stage,GRC,GRECE,62160,BOULOGNE SUR MER,9
MERMOZ23,Monsieur,INSTITUTION JEAN PAUL II COMPIEGNE ,60159,COMPIEGNE ,BTS,Stage,ESP,ESPAGNE,60159,COMPIEGNE,8
MERMOZ23,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,60159,COMPIEGNE,14
MERMOZ23,Monsieur,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,MLT,MALTE,62250,COURRIERES,9
MERMOZ23,Madame,LYCEE LOUIS BLARINGHEM BETHUNE ,62119,BETHUNE ,BTS,Stage,DEU,ALLEMAGNE,59386,MARQUETTE LEZ LILLE,9
MERMOZ23,Monsieur,INSTITUTION JEAN PAUL II COMPIEGNE ,60159,COMPIEGNE ,BTS,Stage,ESP,ESPAGNE,60159,COMPIEGNE,9
MERMOZ23,Monsieur,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,IRL,"IRLANDE, ou EIRE",59230,FERRIERE LA GRANDE,8
MERMOZ23,Monsieur,LYCEE SAINT JUDE ARMENTIERES,59017,ARMENTIERES,BTS,Stage,ESP,ESPAGNE,59017,ARMENTIERES,9
MERMOZ23,Monsieur,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,USA,ETATS-UNIS,69006,AMPLEPUIS,8
MERMOZ23,Madame,LYCEE SAINT JUDE ARMENTIERES,59017,ARMENTIERES,BTS,Stage,NLD,PAYS-BAS,62757,SAINT-MARTIN-LES-TATINGHEM,9
MERMOZ23,Madame,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,ESP,ESPAGNE,62038,ARDRES,9
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,ESP,ESPAGNE,62774,SANGATTE,9
MERMOZ23,Madame,LYCEE GASTON BERGER LILLE,59350,LILLE,BTS,Stage,ARE,EMIRATS ARABES UNIS,59482,QUESNOY SUR DEULE,9
MERMOZ23,Monsieur,LYCEE FELIX FAURE BEAUVAIS,60057,BEAUVAIS,BTS,Stage,ESP,ESPAGNE,27284,GISORS,9
MERMOZ23,Monsieur,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,BEL,BELGIQUE,59350,LILLE,9
MERMOZ23,Monsieur,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,MLT,MALTE,59540,ST POL SUR MER,9
MERMOZ23,Monsieur,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,MLT,MALTE,62193,CALAIS,9
MERMOZ23,Monsieur,SKEMA BUSINESS SCHOOL LILLE,59350,LILLE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,NOR,NORVEGE,46029,BIARS SUR CERE,19
MERMOZ23,Monsieur,LYCEE PAUL CLAUDEL LAON,02408,LAON,BTS,Stage,MLT,MALTE,60159,COMPIEGNE,9
MERMOZ23,Madame,UNIVERSITÉ CATHOLIQUE DE LILLE (FUPL),59350,LILLE,Master universitaire/Ecole,Stage,USA,ETATS-UNIS,75106,PARIS,13
MERMOZ23,Monsieur,LYCEE HUGUES CAPET SENLIS ,60612,SENLIS ,BTS,Stage,ESP,ESPAGNE,60213,ERMENONVILLE,9
MERMOZ23,Monsieur,INSTITUTION JEAN PAUL II COMPIEGNE ,60159,COMPIEGNE ,BTS,Stage,ESP,ESPAGNE,60151,CHOISY AU BAC,8
MERMOZ23,Monsieur,LYCEE GUY MOLLET ARRAS,62041,ARRAS,BTS,Stage,ESP,ESPAGNE,62041,ARRAS,9
MERMOZ23,Monsieur,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,ESP,ESPAGNE,59606,VALENCIENNES,9
MERMOZ23,Monsieur,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,DEU,ALLEMAGNE,62846,VERMELLES,9
MERMOZ23,Monsieur,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,MLT,MALTE,59183,DUNKERQUE,9
MERMOZ23,Madame,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,ESP,ESPAGNE,59272,GRAND FORT PHILIPPE,9
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,ESP,ESPAGNE,62746,PONT DE BRIQUES ST ETIENNE,9
MERMOZ23,Madame,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,ESP,ESPAGNE,62548,MARCK,9
MERMOZ23,Monsieur,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,MLT,MALTE,59350,LILLE,9
MERMOZ23,Monsieur,UNIVERSITÉ CATHOLIQUE DE LILLE (FUPL),59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,59350,LILLE,13
MERMOZ23,Monsieur,LYCEE WATTEAU VALENCIENNES,59606,VALENCIENNES,BTS,Stage,ESP,ESPAGNE,59606,VALENCIENNES,9
MERMOZ23,Monsieur,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,MLT,MALTE,62186,BULLY LES MINES,9
MERMOZ23,Monsieur,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,ESP,ESPAGNE,62510,LIEVIN,9
MERMOZ23,Madame,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,NLD,PAYS-BAS,53130,LAVAL,9
MERMOZ23,Madame,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,ESP,ESPAGNE,62645,OYE PLAGE,9
MERMOZ23,Monsieur,LYCEE FENELON CAMBRAI ,59122,CAMBRAI,BTS,Stage,ESP,ESPAGNE,59597,TILLOY LEZ CAMBRAI,9
MERMOZ23,Madame,INSTITUT REGIONAL DU TRAVAIL SOCIAL LOOS,59360,LOOS,Social,Stage,TGO,TOGO,59378,MARCQ EN BAROEUL,17
MERMOZ23,Monsieur,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,MLT,MALTE,59340,LEFFRINCKOUCKE,9
MERMOZ23,Monsieur,LYCEE FENELON CAMBRAI ,59122,CAMBRAI,BTS,Stage,ESP,ESPAGNE,59361,LOURCHES,9
MERMOZ23,Madame,LYCEE FENELON CAMBRAI ,59122,CAMBRAI,BTS,Stage,NLD,PAYS-BAS,59122,CAMBRAI,9
MERMOZ23,Monsieur,LYCEE FENELON CAMBRAI ,59122,CAMBRAI,BTS,Stage,ESP,ESPAGNE,59428,NEUVILLE ST REMY,9
MERMOZ23,Madame,LYCEE FENELON CAMBRAI ,59122,CAMBRAI,BTS,Stage,ESP,ESPAGNE,62731,RUYAULCOURT,9
MERMOZ23,Monsieur,INSTITUTION JEAN PAUL II COMPIEGNE ,60159,COMPIEGNE ,BTS,Stage,MYS,MALAISIE,60414,MONTATAIRE,8
MERMOZ23,Madame,EURIDIS BUSINESS SCHOOL,59350,LILLE,BTS,Stage,CIV,COTE D'IVOIRE,59350,LILLE,6
MERMOZ23,Madame,LYCEE AUGUSTE ANGELLIER DUNKERQUE,59183,DUNKERQUE,BTS,Stage,MAR,MAROC,59271,GRANDE SYNTHE,9
MERMOZ23,Madame,ECOLDE DE SAGES FEMMES AMIENS,80021,AMIENS,Master universitaire/Ecole,Séjour d'étude,TGO,TOGO,62774,BLERIOT,5
MERMOZ23,Madame,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,CHN,CHINE,62894,WIMILLE,9
MERMOZ23,Monsieur,LYCEE SAINT JUDE ARMENTIERES,59017,ARMENTIERES,BTS,Stage,PRT,PORTUGAL,59295,HAZEBROUCK,9
MERMOZ23,Monsieur,LYCEE SAINT PAUL LENS ,62498,LENS ,BTS,Stage,DEU,ALLEMAGNE,62684,RACQUINGHEM,9
MERMOZ23,Madame,LYCEE INTERNATIONAL MONTEBELLO LILLE,59350,LILLE,BTS,Stage,PRT,PORTUGAL,59650,WATTRELOS,9
MERMOZ23,Madame,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,THA,THAILANDE,59491,RAISMES,12
MERMOZ23,Monsieur,LYCEE LOUIS BLARINGHEM BETHUNE ,62119,BETHUNE ,BTS,Stage,ESP,ESPAGNE,62035,ANNEZIN,9
MERMOZ23,Monsieur,LYCEE EDOUARD GAND AMIENS,80021,AMIENS,BTS,Stage,ARE,EMIRATS ARABES UNIS,94077,VILLENEUVE LE ROI,9
MERMOZ23,Madame,UNIVERSITE TECHNOLOGIQUE DE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,DEU,ALLEMAGNE,68087,FELDBACH,26
MERMOZ23,Madame,INSTITUTION JEAN PAUL II COMPIEGNE ,60159,COMPIEGNE ,BTS,Stage,GRC,GRECE,60159,COMPIEGNE,9
MERMOZ23,Monsieur,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,PRT,PORTUGAL,62612,NEUVIREUIL,17
MERMOZ23,Madame,LYCEE GASTON BERGER LILLE,59350,LILLE,BTS,Stage,LVA,LETTONIE,59009,VILLENEUVE D ASCQ,9
MERMOZ23,Monsieur,LYCEE MARIETTE BOULOGNE SUR MER,62160,BOULOGNE SUR MER ,BTS,Stage,POL,POLOGNE,62193,CALAIS,0
MERMOZ23,Madame,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,38323,PRESSINS,8
MERMOZ23,Madame,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,USA,ETATS-UNIS,12043,CALMONT,8
MERMOZ23,Madame,ECOLE CENTRALE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ROU,ROUMANIE,92050,NANTERRE,17
MERMOZ23,Madame,ECOLE CENTRALE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,THA,THAILANDE,62764,ST NICOLAS,26
MERMOZ23,Monsieur,ECOLE CENTRALE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,VNM,VIET NAM,59646,WASQUEHAL,26
MERMOZ23,Madame,ECOLE CENTRALE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ITA,ITALIE,69050,CHATILLON,26
MERMOZ23,Madame,ECOLE CENTRALE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,59009,VILLENEUVE D ASCQ,13
MERMOZ23,Madame,SCIENCES PO LILLE ,59350,LILLE ,Master universitaire/Ecole,Stage,AUT,AUTRICHE,59183,DUNKERQUE,26
MERMOZ23,Monsieur,FORMASUP (APPRENTIS DU SUPERIEUR) VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,18033,BOURGES,8
MERMOZ23,Madame,ECOLE CENTRALE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,IDN,INDONESIE,59350,LILLE,26
MERMOZ23,Madame,ECOLE CENTRALE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,AUS,AUSTRALIE,56096,LANDAUL,26
